kuji_url,series_name,prize,prize_title,size_cm,image_url,release_year,kuji_price_jpy,mercari_url,cost_jpy
https://1kuji.com/products/utagawa,一番くじ 歌川一門,A賞,相馬の古内裏 フィギュア,21,https://1kuji.com/ogp.jpg,2026,800,https://jp.mercari.com/item/m90873015424,7777
https://1kuji.com/products/utagawa,一番くじ 歌川一門,D賞,江戸名所百人美女 着物柄トート,34,https://1kuji.com/ogp.jpg,2026,800,,
https://1kuji.com/products/utagawa,一番くじ 歌川一門,ラストワン賞,相馬の古内裏 フィギュア～怪光ver.～,21,https://1kuji.com/ogp.jpg,2026,800,https://jp.mercari.com/item/m50967364639,13000
