kuji_url,series_name,prize,prize_title,size_cm,image_url,release_year,kuji_price_jpy,mercari_url,cost_jpy
https://1kuji.com/products/monst7,一番くじ モンスターストライク 2026,A賞,エル：破邪モードフィギュア,20,https://1kuji.com/ogp.jpg,2026,780,,
https://1kuji.com/products/monst7,一番くじ モンスターストライク 2026,B賞,クリアポスター,100,https://1kuji.com/ogp.jpg,2026,780,,
https://1kuji.com/products/monst7,一番くじ モンスターストライク 2026,ラストワン賞,エル：破邪モードフィギュア ラストワンver.,,https://1kuji.com/ogp.jpg,2026,780,,
